,red_text,black_text,color,index
4663,,"Собезнача́льное сло́во:
Соше́дый с небесе́ на земна́я, и до́лу лежа́щий во а́дове стра́жи, совоскреси́вый я́ко Бо́г Ада́мов зра́к, Вознесе́нием Твои́м Христе́ на небеса́ возве́д, престо́лу Оте́ческому Твоему́ соседи́теля соде́лал еси́, я́ко ми́лостив и Человеколю́бец.
",black,0.0
4664,"<И чте́ние пра́зднику: Похва́льная словеса́, творе́ние ки́р Андре́а, или́ про́чих. Степе́нна, а антифо́н 4-го гла́са. Проки́мен. гла́с 4:>
",,red,
4665,"<Сти́х:>
",,red,
4666,,"Взы́де Бо́г в воскликнове́нии, Госпо́дь во гла́се тру́бне.
",black,0.0
4667,"<Ева́нглие от Ма́рка, зача́ло 71:>
",,red,
4668,,"Вси́ язы́цы восплещи́те рука́ми: Вся́кое дыха́ние:
",black,0.0
4669,,"Воскре́с Иису́с 
",red,
4670,зау́тра в пе́рвую суббо́ту:,,red,
4671,"<еди́ножды. Псало́м 50. Сла́ва: гла́с 2:>
",,red,
4672,,"Воскресе́ние Христо́во:
",black,0.0
4673,"<И ны́не:>
",,red,
4674,,"Моли́твами апо́столов:
",black,0.0
4675,"<Та́же, сти́х:>
",,red,
4676,,"Моли́твами богоро́дицы:
",black,0.0
4677,"<И пое́м настоя́щий самогла́сен, гла́с 6:>
",,red,
4678,,"Поми́луй мя́ Бо́же, по вели́цей ми́лости Твое́й:
",black,0.0
4679,"<Каноны:>
",,red,
4680,,"Дне́сь на небесе́х го́рния си́лы на́ше естество́ зря́ще, дивя́щеся стра́ннаго о́браза восхо́ду, недоумева́хуся дру́г ко дру́гу глаго́люще: кто́ Се́й прише́дый? Ви́дяще же своего́ Влады́ку, небе́сная врата́ взя́ти повелева́ху: с ни́миже непреста́нно воспои́м с пло́тию отону́ду па́ки Гряду́щаго, я́ко Судию́ все́х и Бо́га всеси́льна.
",black,0.0
4681,"<гла́с пя́тый, со ирмосы́ на 8: и четве́ртый, на 6.>
",,red,
4682,"<Кано́н, творе́ние Иоа́нна мона́ха. Гла́с 5.>
",,red,
4683,"<Пе́снь 1.>
",,red,
4684,"<Ирмо́с:>
",,red,
4685,"<Богоро́дичен:>
",,red,
4686,,"Спаси́телю Бо́гу в мо́ри лю́ди немо́крыми нога́ми наста́вльшему, и фарао́на со всево́инством пото́пльшему, Тому́ Еди́ному пои́м: я́ко просла́вися.
Воспои́м вси́ лю́дие, на ра́мех херуви́мских Возне́сшуся со сла́вою Христу́, и спосади́вшему на́с одесну́ю Отца́, пе́снь побе́дную: я́ко просла́вися.
Хода́тая Бо́гу и челове́ком Христа́, ли́цы а́нгельстии ви́девше, с пло́тию в вы́шних удивля́хуся, согла́сно же воспева́ху пе́снь побе́дную: я́ко просла́вися.
Я́вльшемуся Бо́гу на горе́ Сина́йстей, и зако́н да́вшему богови́дцу Моисе́ю, от горы́ Елео́нския Возне́сшемуся пло́тию, Тому́ вси́ воспои́м: я́ко просла́вися.
",black,0.0
4687,"<Други́й кано́н господи́на Ио́сифа,>
",,red,
4688,,"Пречи́стая Ма́ти Бо́жия, Воплоще́ннаго от Тебе́, и от не́др Роди́теля неотсту́пльшаго Бо́га непреста́нно моли́, от вся́каго обстоя́ния спасти́, я́же созда́.
",black,0.0
4689,"<его́же краестро́чие по алфави́ту. Во осмо́й же, и девя́той пе́сни:>
",,red,
4690,"<Е́же е́сть, пе́снь Ио́сифова, гла́с 4.>
",,red,
4691,,"Оди́ Ио́сиф.
",black,0.0
4692,"<Пе́снь 1.>
",,red,
4693,"<Ирмо́с:>
",,red,
4694,"<Сла́ва:>
",,red,
4695,,"Отве́рзу уста́ моя́:
Воскре́сл еси́ тридне́вен, по естеству́ безсме́ртный, и яви́лся еси́ единона́десятим, и все́м ученико́м, и восте́кл еси́ Христе́ ко Отцу́, о́блаком носи́мь все́х Тво́рче.
Вопие́т я́вственно поя́ Дави́д богодохнове́нный, взы́де Госпо́дь к небе́сным, в воскликнове́нии и трубы́ шу́ме, и к началосве́тному Отцу́ доспе́.
",black,0.0
4696,"<И ны́не: Богоро́дичен:>
",,red,
4697,,"Состаре́вшийся, Го́споди, ми́р мно́гими грехми́, обнови́в стра́стию Твое́ю и воста́нием Твои́м, возше́л еси́ носи́мь о́блаком к пренебе́сным: сла́ва сла́ве Твое́й.
",black,0.0
4698,"<Катава́сиа:>
",,red,
4699,,"Влады́ку родила́ еси́ все́х, всенепоро́чная Влады́чице, стра́сть во́льную прии́мшаго, и возше́дша к Своему́ Отцу́, Его́же не оста́ви, а́ще и пло́ть взя́т.
",black,0.0
4700,"<Пе́снь 3.>
",,red,
4701,,"Боже́ственным покрове́н, медленоязы́чный мра́ком, извити́йствова Богопи́санный зако́н: ти́ну бо оттря́с очесе́ у́мнаго, ви́дит Су́щаго, и науча́ется Ду́ха ра́зуму, хваля́ Боже́ственными пе́сньми.
",black,0.0
4702,"<Ирмо́с:>
",,red,
4703,"<Богоро́дичен:>
",,red,
4704,,"Си́лою Креста́ Твоего́ Христе́, утверди́ мое́ помышле́ние, во е́же пе́ти и сла́вити спаси́тельное Твое́ Вознесе́ние.
Возше́л еси́ Жизнода́вче Христе́ ко Отцу́, и Возне́сл ро́д на́ш Человеколю́бче, неизрече́нным благоутро́бием Твои́м.
Чи́ни а́нгельстии Спа́се, челове́ческое естество́ ви́девше совосходя́щее Тебе́, непреста́нно удивля́еми воспева́ху Тя́.
Ужаса́хуся а́нгельстии ли́цы Христе́, зря́ще Тя́ с телесе́м Возне́сшася, и воспева́ху свято́е Твое́ Вознесе́ние.
Естество́ челове́ческое Христе́, тле́нием па́дшее возста́вил еси́, и восхо́дом Твои́м Возне́сл еси́, и с Собо́ю на́с просла́вил еси́.
",black,0.0
4705,"<И́н. ирмо́с:>
",,red,
4706,,"Моли́ непреста́нно Чи́стая, Произше́дшаго от ложе́сн Твои́х, изба́витися пре́лести диа́воли, пою́щым Тя́ Ма́терь Бо́жию.
",black,0.0
4707,"<Сла́ва:>
",,red,
4708,,"Твоя́ песносло́вцы Богоро́дице:
Возми́те врата́ небе́сная, се́ прии́де Христо́с Ца́рь тва́ри, в те́ло обо́лкся земно́е, го́рнейшым глаго́лаху си́лам до́льнейшыя.
Взыска́в Христе́, прельще́ннаго пре́лестию змие́вою Ада́ма, я́ко в сего́ оболки́йся, возше́л еси́, и се́л еси́ одесну́ю, я́ко сопресто́лен Отцу́, пою́щым а́нгелом Тебе́.
",black,0.0
