,red_text,black_text,color,temp,service
5595,,"Σαρκὶ ὑπνώσας ὡς θνητός, ὁ Βασιλεὺς καὶ Κύριος, τριήμερος ἐξανέστης, Ἀδὰμ ἐγείρας ἐκ φθορᾶς, καὶ καταργήσας θάνατον, Πάσχα τῆς ἀφθαρσίας, τοῦ κόσμου σωτήριον.",black,,
5596,Ἐξαποστειλάριον τοῦ Παραλύτου,,red,,
5597,Ἦχος β',,red,,
5598,Γυναῖκες ἀκουτίσθητε,,red,,
5599,,"Ἐπέστη ὁ φιλάνθρωπος, καὶ πανοικτίρμων Κύριος, Προβατικῇ κολυμβήθρᾳ, τοῦ θεραπεῦσαι τὰς νόσους, εὗρε δὲ κατακείμενον, ἄνθρωπον πλείστοις ἔτεσι, καὶ πρός αὐτὸν ἐβόησεν· Ἆρον τὸν κράββατον, ἴθι, πρὸς τὰς ὁδοὺς τὰς εὐθείας.",black,,
5600,Εἰς τοὺς Αἲνους,,red,,
5601,Στιχηρὰ Ἀναστάσιμα τῆς Ὀκτωήχου,,red,,
5602,Ἦχος γ΄,,red,,
5603,,"Δεῦτε πάντα τὰ ἔθνη, γνῶτε τοῦ φρικτοῦ μυστηρίου τὴν δύναμιν• Χριστὸς γὰρ ὁ Σωτὴρ ἡμῶν, ὁ ἐν ἀρχῇ Λόγος, ἐσταυρώθη δι' ἡμᾶς, καὶ ἑκὼν ἐτάφη, καὶ ἀνέστη ἐκ νεκρῶν, τοῦ σῶσαι τὰ σύμπαντα. Αὐτὸν προσκυνήσωμεν.",black,,
5604,Ἦχος γ΄,,red,,
5605,,"Διηγήσαντο πάντα τὰ θαυμάσια, οἱ φύλακές σου Κύριε, ἀλλὰ τὸ συνέδριον τῆς ματαιότητος, πληρῶσαν δώρων τὴν δεξιὰν αὐτῶν, κρύπτειν ἐνόμιζον τὴν ἀνάστασίν σου, ἣν ὁ κόσμος δοξάζει. Ἐλέησον ἡμᾶς.",black,,
5606,Ἦχος γ΄,,red,,
5607,,"Χαρᾶς τὰ πάντα πεπλήρωται, τῆς Ἀναστάσεως τὴν πεῖραν εἰληφότα. Μαρία γὰρ ἡ Μαγδαληνή, ἐπὶ τὸ μνῆμα ἦλθεν, εὗρεν Ἄγγελον ἐπὶ τὸν λίθον καθήμενον, τοῖς ἱματίοις ἐξαστράπτοντα καὶ λέγοντα• Τί ζητεῖτε τὸν ζῶντα μετὰ τῶν νεκρῶν, οὒκ ἔστιν ᾧδε, ἀλλ' ἐγήγερται, καθὼς εἶπε, προάγων ἐν τῇ Γαλιλαίᾳ.",black,,
5608,Ἦχος γ΄,,red,,
5609,,"Ἐν τῷ φωτί σου Δέσποτα, ὀψόμεθα φῶς φιλάνθρωπε• ἀνέστης γὰρ ἐκ τῶν νεκρῶν, σωτηρίαν τῷ γένει τῶν ἀνθρώπων δωρούμενος, ἵνα σε πᾶσα κτίσις δοξολογῇ, τόν μόνον ἀναμάρτητον. Ἐλέησον ἡμᾶς.",black,,
5610,"Ἕτερα Στιχηρά, Ἀνατολικά.",,red,,
5611,Ἦχος γ΄,,red,,
5612,,"Ὕμνον ἑωθινόν, αἱ Μυροφόροι Γυναῖκες, τὰ δάκρυα προσέφερον Κύριε• εὐωδίας γὰρ ἀρώματα κατέχουσαι, τὸ μνῆμά σου κατέλαβον, τὸ ἄχραντόν σου Σῶμα, μυρίσαι σπουδάζουσαι, Ἄγγελος καθήμενος ἐπὶ τὸν λίθον, αὐταῖς εὐηγγελίσατο• Τί ζητεῖτε τὸν ζῶντα μετὰ τῶν νεκρῶν; τὸν θάνατον γὰρ πατήσας, ἀνέστη ὡς Θεός, παρέχων πᾶσι τὸ μέγα ἔλεος.",black,,
5613,Ἦχος γ΄,,red,,
5614,,"Ἐξαστράπτων Ἄγγελος, ἐπὶ τὸ μνῆμά σου τὸ ζωοποιόν, ταῖς Μυροφόροις ἔλεγεν• Ἐκένωσε τοὺς τάφους ὁ Λυτρωτής, ἐσκύλευσε τὸν ᾅδην, καὶ ἀνέστη τριήμερος, ὡς μόνος Θεὸς καὶ παντοδύναμος.",black,,
5615,Ἦχος γ΄,,red,,
5616,,"Εἰς τὸ μνῆμά σε ἐπεζήτησεν, ἐλθοῦσα τῇ μιᾷ τῶν Σαββάτων, Μαρία ἡ Μαγδαληνὴ• μή εὑροῦσα δὲ ὠλοφύρετο, κλαυθμῷ βοῶσα• οἴμοι Σωτήρ μου, πῶς ἐκλάπης πάντων Βασιλεῦ; Ζεῦγος δὲ ζωηφόρων Ἀγγέλων, ἔνδοθεν τοῦ μνημείου ἐβόα• Τί κλαίεις ὧ Γύναι; Κλαίω φησίν, ὅτι ᾖραν τὸν Κύριόν μου τοῦ τάφου, καὶ οὐκ οἶδα ποῦ ἔθηκαν αὐτόν. Αὐτὴ δὲ στραφεῖσα ὀπίσω, ὡς κατεῖδέ σε, εὐθέως ἐβόα• ὁ Κύριός μου, καὶ ὁ Θεός μου, δόξα σοι.",black,,
5617,Ἦχος γ΄,,red,,
5618,,"Ἑβραῖοι συνέκλεισαν, ἐν τῷ τάφῳ τὴν ζωήν, Λῃστὴς δὲ ἀνέῳξεν ἐν τῇ γλώσσῃ τὴν τρυφήν, κραυγάζων καὶ λέγων• ὁ μετ' ἐμοῦ δι' ἐμὲ σταυρωθείς, συνεκρέματό μοι ἐπὶ τοῦ ξύλου, καὶ ἐφαίνετό μοι ἐπὶ τοῦ θρόνου, τῷ Πατρὶ συγκαθήμενος• αὐτὸς γάρ ἐστι Χριστὸς ὁ Θεὸς ἡμῶν, ὁ ἔχων τὸ μέγα ἔλεος.",black,,
5619,Εἶτα τὰ Στιχηρὰ τοῦ Πάσχα μετὰ τῶν Στίχων αὐτῶν.Ἦχος πλ. α'Στίχ.,,red,,
5620,,"Πάσχα ἱερὸν ἡμῖν σήμερον ἀναδέδεικται, Πάσχα καινόν, Ἅγιον, Πάσχα μυστικόν, Πάσχα πανσεβάσμιον, Πάσχα Χριστὸς ὁ λυτρωτής, Πάσχα ἄμωμον, Πάσχα μέγα, Πάσχα τῶν πιστῶν, Πάσχα, τὸ πύλας ἡμῖν τοῦ Παραδείσου ἀνοῖξαν, Πάσχα, πάντας ἁγιάζον πιστούς.",black,,
5621,Στίχ.,,red,,
5622,,"Δεῦτε ἀπὸ θέας Γυναῖκες εὐαγγελίστριαι, καὶ τῇ Σιὼν εἴπατε· Δέχου παρ΄ ἡμῶν χαρᾶς εὐαγγέλια, τῆς Ἀναστάσεως Χριστοῦ, τέρπου, χόρευε, καὶ ἀγάλλου Ἱερουσαλήμ, τὸν Βασιλέα Χριστόν, θεασαμένη ἐκ τοῦ μνήματος, ὡς νυμφίον προερχόμενον.",black,,
5623,Στίχ.,,red,,
5624,,"Αἱ Μυροφόροι γυναῖκες, ὄρθρου βαθέος, ἐπιστᾶσαι πρὸς τὸ μνῆμα τοῦ Ζωοδότου, εὗρον Ἄγγελον, ἐπὶ τὸν λίθον καθήμενον, καὶ αὐτὸς προσφθεγξάμενος, αὐταῖς οὕτως ἔλεγε· Τί ζητεῖτε τὸν ζῶντα μετὰ τῶν νεκρῶν; τί θρηνεῖτε τὸν ἄφθαρτον ὡς ἐν φθορᾷ; ἀπελθοῦσαι κηρύξατε, τοῖς αὐτοῦ Μαθηταῖς.",black,,
5625,Στίχ.,,red,,
5626,,"Πάσχα τὸ τερπνόν, Πάσχα Κυρίου, Πάσχα, Πάσχα πανσεβάσμιον ἡμῖν ἀνέτειλε, Πάσχα, ἐν χαρᾷ ἀλλήλους περιπτυξώμεθα, ὦ Πάσχα λύτρον λύπης· καὶ γὰρ ἐκ τάφου σήμερον ὥσπερ ἐκ παστοῦ, ἐκλάμψας Χριστός, τὰ Γύναια χαρᾶς ἔπλησε λέγων· Κηρύξατε Ἀποστόλοις.",black,,
5627,Δοξαστικὸν,,red,,
5628,Ἦχος πλ. δ',,red,,
5629,,"Κύριε, τὸν Παράλυτον οὐχ ἡ κολυμβήθρα ἐθεράπευσεν, ἀλλ' ὁ σὸς λόγος ἀνεκαίνισε, καὶ οὐδὲ ἡ πολυχρόνιος αὐτῷ ἐνεπόδισε νόσος, ὅτι τῆς φωνῆς σου ὀξυτέρα ἡ ἐνέργεια ἐδείχθη, καὶ τὸ δυσβάστακτον βάρος ἀπέρριψε, καὶ τὸ φορτίον τῆς κλίνης ἐβάστασεν, εἰς μαρτύριον τοῦ πλήθους τῶν οἰκτιρμῶν σου, δόξα σοι.",black,,
5630,,Καὶ νῦν...,black,,
5631,Ἦχος πλ. α',,red,,
5632,,"Ἀναστάσεως ἡμέρα, καὶ λαμπρυνθῶμεν τῇ πανηγύρει, καὶ ἀλλήλους περιπτυξώμεθα. Εἴπωμεν ἀδελφοί, καὶ τοῖς μισοῦσιν ἡμᾶς. Συγχωρήσωμεν πάντα τῇ Ἀναστάσει, καὶ οὕτω βοήσωμεν·",black,,
5633,-3,,red,,
5634,Μεγάλη Δοξολογία,,red,,
5635,ΘΕΙΑ ΛΕΙΤΟΥΡΓΙΑ,,red,,temp
5636,Ἀντίφωνον α'Ἦχος β'Στίχ.,,red,,
5637,,Ἀλαλάξατε τῷ Κυρίῳ πᾶσα ἡ γῆ.,black,,
5638,Στίχ.,,red,,
5639,,"Ψάλατε δὴ τῷ ὀνόματι αὐτοῦ, δότε δόξαν ἐν αἰνέσει αὐτοῦ.",black,,
5640,Στίχ.,,red,,
5641,,Εἴπατε τῷ Θεῷ· Ὡς φοβερὰ τὰ ἔργα σου. Ἐν τῷ πλήθει τῆς δυνάμεώς σου ψεύσονταί σε οἱ ἐχθροί σου.,black,,
5642,Στίχ.,,red,,
5643,,"Πᾶσα ἡ γῆ προσκυνησάτωσάν σοι καὶ ψαλάτωσάν σοι, ψαλάτωσαν δὴ τῷ ὀνόματι σου Ὕψιστε.",black,,
5644,Ἀντίφωνον β'Ἦχος ὁ αὐτὸς Στίχ.,,red,,
5645,,"Ὁ Θεὸς οἰκτειρήσαι ἡμᾶς καὶ εὐλογήσαι ἡμᾶς, ἐπιφάναι τὸ πρόσωπον αὐτοῦ ἐφ' ἡμᾶς, καὶ ἐλεήσαι ἡμᾶς.",black,,
5646,Στίχ.,,red,,
5647,,"Τοῦ γνῶναι ἐν τῇ γῇ τὴν ὁδόν σου, ἐν πᾶσιν ἔθνεσι τὸ σωτήριόν σου.",black,,
5648,Στίχ.,,red,,
5649,,"Ἐξομολογησάσθωσάν σοι λαοί, ὁ Θεός, ἐξομολογησάσθωσάν σοι λαοὶ πάντες.",black,,
5650,Στίχ.,,red,,
5651,,"Εὐλογήσαι ἡμᾶς ὁ Θεός, καὶ φοβηθήτωσαν αὐτὸν πάντα τὰ πέρατα τῆς γῆς.",black,,
5652,Ἀντίφωνον γ'Ἦχος πλ. α'Στίχ.,,red,,
5653,,"Ἀναστήτω ὁ Θεός, καὶ διασκορπισθήτωσαν οἱ ἐχθροὶ αὐτοῦ, καὶ φυγέτωσαν ἀπὸ προσώπου αὐτοῦ οἱ μισοῦντες αὐτόν.",black,,
5654,,"Χριστὸς ἀνέστη ἐκ νεκρῶν, θανάτῳ θάνατον πατήσας, καὶ τοῖς ἐν τοῖς μνήμασι, ζωὴν χαρισάμενος.",black,,
5655,Στίχ.,,red,,
5656,,"Ὡς ἐκλείπει καπνός, ἐκλιπέτωσαν, ὡς τήκεται κηρὸς ἀπὸ προσώτου πυρός.",black,,
5657,Στίχ.,,red,,
5658,,"Οὕτως ἀπολοῦνται οἱ ἁμαρτωλοὶ ἀπὸ προσώπου τοῦ Θεοῦ, καὶ οἱ δίκαιοι εὐφρανθήτωσαν.",black,,
5659,Στίχ.,,red,,
5660,,"Αὕτη ἡ ἡμέρα, ἣν ἐποίησεν ὁ Κύριος, ἀγαλλιασώμεθα καὶ εὐφρανθῶμεν ἐν αὐτῇ.",black,,
5661,Εἰσοδικὸν,,red,,
5662,,"Ἐν Ἐκκλησίαις εὐλογεῖτε τὸν Θεόν, Κύριον ἐκ πηγῶν Ἰσραήλ...",black,,
5663,Ἦχος α',,red,,
5664,Μεγαλυνάριον,,red,,
5665,,"Συμφώνως Παρθένε, σὲ μακαρίζομεν πιστοί· Χαῖρε πύλη Κυρίου· χαῖρε πόλις ἔμψυχε· χαῖρε, δι' ἧς ἡμῖν ἔλαμψε, σήμερον φῶς τοῦ ἐκ σοῦ τεχθέντος, τῆς ἐκ νεκρῶν ἀναστάσεως.",black,,
5666,Κοινωνικὰ,,red,,
5667,,"Σῶμα Χριστοῦ μεταλάβετε, πηγῆς ἀθανάτου γεύσασθε. Ἀλληλούϊα.",black,,
5668,Τῌ ΔΕΥΤΕΡᾼ ΤΗΣ Δ' ΕΒΔΟΜΑΔΟΣ,,red,4_2,
5669,ΕΝ Τῼ ΕΣΠΕΡΙΝῼ,,red,,temp
5670,Στιχηρὰ Προσόμοια τῆς Ἑορτῆς,,red,,
5671,Ἦχος πλ. δ',,red,,
5672,Ὢ τοῦ παραδόξου θαύματος,,red,,
5673,,"Ὢ τοῦ παραδόξου θαύματος! ὁ ποιητὴς τοῦ παντός, σαρκοφόρος γενόμενος, τὴν ἡμῶν ἑπτώχευσε φύσιν θέλων ὡς εὔσπλαγχνος, καὶ τοῖς ἀνθρώποις συνδιαιτώμενος, θαυμάτων πλήθη Ἑβραίοις δέδειχεν· ὅθεν ἰάσατο, τὸν ποτὲ Παράλυτον, εἰπὼν αὐτῷ· Ἆρόν σου τὸν κράββατον, ἐν Βηθεσδὰ ἐπιστάς.",black,,
5674,Ἦχος πλ. δ',,red,,
5675,,"Σῶτερ Θεέ μου καὶ Κύριε, τοὺς πεπτωκότας βροτούς, ἀναστῆσαι βουλόμενος, ἐπὶ γῆς ἄνθρωπος, περιήρχου ἰώμενος, πάντων τὰς ὡς νόσους δι' εὐσπλαγχνίαν πολλήν· διὸ φοιτήσας, Προβατικῇ ἐν στοᾷ, σῷον ἀνέδειξας, τὸν ποτὲ Παράλυτον λόγῳ τῷ σῷ, ὀκτὼ καὶ τριάκοντα, ἔτεσι κείμενον.",black,,
5676,Ἦχος πλ. δ',,red,,
5677,,"Φθόνῳ Ἑβραῖοι τηκόμενοι, εὐεργεσίας τὰς σάς, ὑπεράγαθε Κύριε, ἀφορμὴν ποιούμενοι, καὶ μανίας ὑπέκκαυμα, παρανομοῦντες αὐτοὶ τὸν νόμον ἀεί, σὲ ἐπεζήτουν, κτεῖναι τὴν ὄντως ζωὴν διὰ τὸ Σάββατον, ὅτε ὅλον ἄνθρωπον, ἔδειξας σὺ ὑγιῆ, παράλυτον ὄντα τὸ πρότερον.",black,,
5678,,Δόξα... Καὶ νῦν...,black,,
5679,Ἦχος α',,red,,
5680,,"Ἐπὶ τῇ Προβατικῇ κολυμβήθρᾳ ἄνθρωπος κατέκειτο ἐν ἀσθενείᾳ, καὶ ἰδών σε Κύριε, ἐβόα· Ἄνθρωπον οὐκ ἔχω, ἵνα, ὅταν ταραχθῇ τὸ ὕδωρ, βάλῃ με ἐν αὐτῷ, ἐν ᾧ δὲ πορεύομαι, ἄλλος προλαμβάνει με, καὶ λαμβάνει τὴν ἴασιν, ἐγὼ δὲ ἀσθενῶν κατάκειμαι. Καὶ εὐθὺς σπλαγχνισθεὶς ὁ Σωτήρ, λέγει πρὸς αὐτόν· Διὰ σὲ ἄνθρωπος γέγονα, διὰ σὲ σάρκα περιβέβλημαι, καὶ λέγεις ἄνθρωπον οὐκ ἔχω; ἆρόν σου τὸν κράββατον καὶ περιπάτει. Πάντα σοι δυνατά, πάντα ὑπακούει, πάντα ὑποτέτακται, πάντων ἡμῶν μνήσθητι, καὶ ἐλέησον ἅγιε, ὡς φιλάνθρωπος.",black,,
5681,Ἀναστάσιμον,,red,,
5682,Ἦχος γ',,red,,
5683,,"Τῷ σῷ Σταυρῷ, Χριστὲ Σωτήρ, θανάτου κράτος λέλυται, καὶ διαβόλου ἡ πλάνη κατήργηται, γένος δὲ ἀνθρώπων, πίστει σῳζόμενον, ὕμνον σοι καθ' ἑκάστην προσφέρει.",black,,
5684,Κατανυκτικὸν,,red,,
5685,Ἦχος γ',,red,,
5686,,"Ἑσπερινὸν ὕμνον προσφέρομέν σοι Χριστέ, μετὰ θυμιάματος, καὶ ᾠδῶν πνευματικῶν ἐλέησον Σωτὴρ τὰς ψυχὰς ἡμῶν.",black,,
5687,Μαρτυρικὸν,,red,,
5688,Ἦχος γ',,red,,
5689,,"Μεγάλη τοῦ Σταυροῦ σου Κύριε ἡ δύναμις· ἐπάγη γὰρ ἐν τόπῳ, καὶ ἐνεργεῖ ἐν κόσμῳ, καὶ ἀνέδειξεν ἐξ ἁλιέων Ἀποστόλους, καὶ ἐξ ἐθνῶν Μάρτυρας, ἵνα πρεσβεύωσιν ὑπὲρ τῶν ψυχῶν ἡμῶν.",black,,
